date,price,volume
2025-12-21,87655.16418543628,17103607834.780054
2025-12-21,88027.29024029589,17103607834.780054
2025-12-21,88082.42273299964,17103607834.780054
2025-12-21,88341.3886463641,17103607834.780054
2025-12-21,88284.58255882129,17103607834.780054
2025-12-21,88427.25355200119,17103607834.780054
2025-12-21,88459.8138707823,17103607834.780054
2025-12-21,88197.1818973117,17103607834.780054
2025-12-21,88106.66928225872,17103607834.780054
2025-12-21,88466.39336921231,17103607834.780054
2025-12-22,88672.32967904503,22541294542.323105
2025-12-22,88634.59992349986,22541294542.323105
2025-12-22,88596.95085243393,22541294542.323105
2025-12-22,88434.5680113634,22541294542.323105
2025-12-22,88683.95539672003,22541294542.323105
2025-12-22,88884.54693933633,22541294542.323105
2025-12-22,88802.66612556993,22541294542.323105
2025-12-22,88944.79544150726,22541294542.323105
2025-12-22,89102.18315091524,22541294542.323105
2025-12-22,89286.25306002611,22541294542.323105
2025-12-22,89759.27436465674,22541294542.323105
2025-12-22,89719.54780215317,22541294542.323105
2025-12-22,89932.453149189,22541294542.323105
2025-12-22,90168.94448705531,22541294542.323105
2025-12-22,89882.06268294484,22541294542.323105
2025-12-22,90069.3287142906,22541294542.323105
2025-12-22,89748.71371711291,22541294542.323105
2025-12-22,89525.98269298763,22541294542.323105
2025-12-22,89223.13257530292,22541294542.323105
2025-12-22,89141.174326108,22541294542.323105
2025-12-22,88035.95554969124,22541294542.323105
2025-12-22,88366.44334435272,22541294542.323105
2025-12-22,88231.5353104207,22541294542.323105
2025-12-22,88604.74504931869,22541294542.323105
2025-12-23,88491.12020788102,41948947368.210236
2025-12-23,88741.53847338387,41948947368.210236
2025-12-23,88470.12460081064,41948947368.210236
2025-12-23,88176.44063603197,41948947368.210236
2025-12-23,88197.33430243972,41948947368.210236
2025-12-23,87913.07203703199,41948947368.210236
2025-12-23,87728.15974676836,41948947368.210236
2025-12-23,87407.99951808747,41948947368.210236
2025-12-23,87541.12560111411,41948947368.210236
2025-12-23,87411.24232244496,41948947368.210236
2025-12-23,87464.0247621436,41948947368.210236
2025-12-23,87527.8405648995,41948947368.210236
2025-12-23,87792.52130336233,41948947368.210236
2025-12-23,87706.22152980235,41948947368.210236
2025-12-23,87594.35755237211,41948947368.210236
2025-12-23,87152.73628745983,41948947368.210236
2025-12-23,87356.9699978167,41948947368.210236
2025-12-23,87964.3054163171,41948947368.210236
2025-12-23,87391.65244198311,41948947368.210236
2025-12-23,87941.58834841537,41948947368.210236
2025-12-23,87711.62174670833,41948947368.210236
2025-12-23,87707.99892444522,41948947368.210236
2025-12-23,87677.3991236105,41948947368.210236
2025-12-23,87350.51606204086,41948947368.210236
2025-12-24,87496.14669239183,46353794741.509995
2025-12-24,87576.75638300544,46353794741.509995
2025-12-24,87568.34335433155,46353794741.509995
2025-12-24,87098.6376529892,46353794741.509995
2025-12-24,87287.03771684444,46353794741.509995
2025-12-24,87102.95468768984,46353794741.509995
2025-12-24,86901.83346867275,46353794741.509995
2025-12-24,86953.96001126345,46353794741.509995
2025-12-24,86897.93884723524,46353794741.509995
2025-12-24,86744.95439499128,46353794741.509995
2025-12-24,86755.27157562514,46353794741.509995
2025-12-24,87032.38740367128,46353794741.509995
2025-12-24,87167.50881921005,46353794741.509995
2025-12-24,87377.7568744928,46353794741.509995
2025-12-24,87253.65023038814,46353794741.509995
2025-12-24,87021.17421868017,46353794741.509995
2025-12-24,86946.66326946592,46353794741.509995
2025-12-24,87210.88707453896,46353794741.509995
2025-12-24,87268.56056262016,46353794741.509995
2025-12-24,87423.4973806886,46353794741.509995
2025-12-24,87498.39263017818,46353794741.509995
2025-12-24,87501.92307200629,46353794741.509995
2025-12-24,87634.84624795866,46353794741.509995
2025-12-24,87941.71251768363,46353794741.509995
2025-12-25,87589.01664996856,29100645180.040016
2025-12-25,87504.66722919847,29100645180.040016
2025-12-25,87624.62806429956,29100645180.040016
2025-12-25,87826.54727424197,29100645180.040016
2025-12-25,87787.45295939443,29100645180.040016
2025-12-25,87726.49335579191,29100645180.040016
2025-12-25,87695.3125759412,29100645180.040016
2025-12-25,87745.16448427032,29100645180.040016
2025-12-25,87792.00925262105,29100645180.040016
2025-12-25,87507.36827602262,29100645180.040016
2025-12-25,87461.72262542366,29100645180.040016
2025-12-25,87352.86585433579,29100645180.040016
2025-12-25,87471.52954878075,29100645180.040016
2025-12-25,87514.02941895252,29100645180.040016
2025-12-25,87582.17251174171,29100645180.040016
2025-12-25,87688.24357479955,29100645180.040016
2025-12-25,88309.93822214384,29100645180.040016
2025-12-25,88032.85266346157,29100645180.040016
2025-12-25,88117.04875876881,29100645180.040016
2025-12-25,88180.39786398709,29100645180.040016
2025-12-25,88087.48361094733,29100645180.040016
2025-12-25,87827.38656970617,29100645180.040016
2025-12-25,87829.19832423747,29100645180.040016
2025-12-25,87535.27743569968,29100645180.040016
2025-12-26,87192.23473670239,22773603342.32636
2025-12-26,87192.23473670239,33953380038.218338
2025-12-26,87065.33825537036,22773603342.32636
2025-12-26,87065.33825537036,33953380038.218338
2025-12-26,87370.47138685817,22773603342.32636
2025-12-26,87370.47138685817,33953380038.218338
2025-12-26,89180.44167406879,22773603342.32636
2025-12-26,89180.44167406879,33953380038.218338
2025-12-26,88731.5672189798,22773603342.32636
2025-12-26,88731.5672189798,33953380038.218338
2025-12-26,88961.51425156754,22773603342.32636
2025-12-26,88961.51425156754,33953380038.218338
2025-12-26,88819.00869549085,22773603342.32636
2025-12-26,88819.00869549085,33953380038.218338
