date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-12-14,88809.76576919208,35222775785.402145,-0.002241272917553827,0.002702629400138824,0.0016451790689268307,89231.24232026636,89966.39389049665
2025-12-14,88809.27700826648,35222775785.402145,-5.503459235223218e-06,0.0027973440493647586,0.0016002577532038713,89083.88051450819,89915.00586358484
2025-12-14,88998.90781774413,35222775785.402145,0.002135259016465163,0.0019801853573380495,0.001674916129920347,89050.61799967183,89871.23310741279
2025-12-14,88674.60117447103,35222775785.402145,-0.0036439395856096013,0.002043837694074046,0.0017714227387706878,88947.60259093654,89818.51489169172
2025-12-14,88577.56241554697,35222775785.402145,-0.0010943241654183256,0.002042054798266283,0.0017622908449254197,88842.78644838197,89767.5998339558
2025-12-14,88477.2989237882,35222775785.402145,-0.0011319287754657514,0.0018272150143476887,0.001762744694925031,88765.23898880435,89713.59421787453
2025-12-14,88291.27423697856,35222775785.402145,-0.002102513176514109,0.0018449910016323072,0.0017798684629810385,88662.66962085536,89653.43839751036
2025-12-15,88230.77409367911,33808538697.042442,-0.0006852335502267604,0.001785049156966672,0.0017792915408804575,88579.95652435349,89592.56552415514
2025-12-15,88488.55514914883,33808538697.042442,0.0029216682967783125,0.0023054362437727664,0.001882051283134487,88534.13911590811,89538.1873146385
2025-12-15,89274.74658721793,33808538697.042442,0.008884668042595578,0.004217120356950475,0.002550911761480869,88573.54465440438,89507.68191233436
2025-12-15,89310.04361576558,33808538697.042442,0.0003953752869314542,0.003821392649467299,0.002553672671381583,88664.32214601789,89480.27551635183
2025-12-15,89297.3727219714,33808538697.042442,-0.00014187535109366767,0.0037495613180334856,0.0025525792710589133,88767.1521897928,89454.61678470336
2025-12-15,89668.13527779233,33808538697.042442,0.004151998480126595,0.003742445411561255,0.0026669742802563697,88937.27166893626,89437.86510409575
2025-12-15,89564.69022439446,33808538697.042442,-0.0011536434105314797,0.003586496650868934,0.0026643641027258302,89119.18823856709,89414.91750712808
2025-12-15,89811.24061072449,33808538697.042442,0.0027527632341755037,0.0033783384938065116,0.002709064988986033,89344.96916957358,89396.71637675169
2025-12-15,89714.60638590455,33808538697.042442,-0.001075970270122295,0.003632284305438013,0.002712593993652236,89520.11934625298,89377.26965844764
2025-12-15,89794.92174069313,33808538697.042442,0.0008952316464845289,0.001976441423106951,0.0027201019569110547,89594.4300824637,89360.83153345193
2025-12-15,89867.63967629262,33808538697.042442,0.000809822361775403,0.0019673692714944385,0.0027256669076146964,89674.086662539,89348.02817238386
2025-12-15,89869.01773202233,33808538697.042442,1.5334282002621435e-05,0.0019544658168216766,0.0027247259986144692,89755.75023540341,89336.89878815747
2025-12-15,89640.50135204557,33808538697.042442,-0.0025427715328787404,0.0017309290948526756,0.002760350635025731,89751.8025317253,89318.40222324981
2025-12-15,89699.67091524602,33808538697.042442,0.0006600762189858944,0.0016716571328327205,0.0027642312762234927,89771.08548756123,89303.32514770539
2025-12-15,89438.97307941841,33808538697.042442,-0.0029063410508376464,0.0016077637126014543,0.002800484772031759,89717.90441166038,89276.78457873694
2025-12-15,87975.78932131453,33808538697.042442,-0.016359576901723072,0.006198375787058073,0.004056880551325585,89469.5019738618,89203.92451601413
2025-12-15,86944.63604570336,33808538697.042442,-0.011720875522299501,0.006761750454834875,0.004519539212177887,89062.31830314898,89101.29774493315
2025-12-15,86376.50299974006,33808538697.042442,-0.006534423189311633,0.006343299043609763,0.00462344036343974,88563.58449221289,88985.8208566387
2025-12-15,85704.70802098143,33808538697.042442,-0.007777519990137205,0.005852903635367769,0.004667615035296736,87968.68310492135,88868.2529432848
2025-12-15,86173.54692397923,33808538697.042442,0.0054703984626260915,0.007391958280124861,0.004798006602363342,87473.40390091187,88760.8475395635
2025-12-15,86025.87478170796,33808538697.042442,-0.00171365978937299,0.007106076604116712,0.0047985844365761605,86948.57588183499,88651.33418517279
2025-12-15,85803.51861744869,33808538697.042442,-0.002584759118387403,0.007129916289434077,0.0047903482635962905,86429.22524441076,88544.11376772671
